epoch,loss,auc,ap,mrr,hits@10,hits@50,hits@100
10,1.8908662796020508,0.8958062450270722,0.9051971216842897,0.3048500239654446,0.04405286343612335,0.21585903083700442,0.4185022026431718
20,1.0385096073150635,0.8653961846727085,0.8855890509803107,0.3127361702316521,0.04405286343612335,0.21585903083700442,0.42290748898678415
30,0.8556541800498962,0.8891886122377689,0.9062807538585613,0.33707400151934497,0.04405286343612335,0.21585903083700442,0.44052863436123346
40,0.7045444250106812,0.8976886801606861,0.9175383615120802,0.45590902710417425,0.04405286343612335,0.22026431718061673,0.43171806167400884
50,0.6906659007072449,0.9189582565157484,0.9342609544653069,0.42976002996222595,0.04405286343612335,0.22026431718061673,0.43171806167400884
60,0.6560105085372925,0.9192105416367482,0.9366618225465199,0.4989786185500423,0.04405286343612335,0.22026431718061673,0.43612334801762115
70,0.6005932688713074,0.9199285839042093,0.936420334971197,0.47663250537407664,0.048458149779735685,0.22026431718061673,0.43612334801762115
80,0.5959192514419556,0.9184342797259795,0.9330450345395718,0.43337338752341376,0.04405286343612335,0.22026431718061673,0.43612334801762115
90,0.5965738296508789,0.9184536862737488,0.9342165441666626,0.42711831989696036,0.04405286343612335,0.22026431718061673,0.43171806167400884
100,0.590064525604248,0.9219856779677463,0.9411450319507209,0.5826122968800802,0.04405286343612335,0.22026431718061673,0.44052863436123346
110,0.5836299657821655,0.9157561761338275,0.9381708113318885,0.6532306605976058,0.04405286343612335,0.22026431718061673,0.44052863436123346
120,0.5705384016036987,0.9152904189873664,0.9396011398110841,0.6281883947324224,0.04405286343612335,0.22026431718061673,0.44052863436123346
130,0.5847017168998718,0.9188030041335946,0.9417146394122828,0.6519428845515595,0.04405286343612335,0.22026431718061673,0.44052863436123346
140,0.5746316313743591,0.9147664421975974,0.939366480720788,0.7217381158166776,0.04405286343612335,0.22026431718061673,0.44052863436123346
150,0.5603825449943542,0.9186089386559024,0.9421172014346645,0.6790698675873241,0.04405286343612335,0.22026431718061673,0.44052863436123346
160,0.5245776176452637,0.9202196821207475,0.9441394323696992,0.6796495844562339,0.04405286343612335,0.22026431718061673,0.44052863436123346
170,0.5309095978736877,0.923926332744668,0.945286457733038,0.7040117366370734,0.04405286343612335,0.22026431718061673,0.44052863436123346
180,0.5356447100639343,0.9279240815851268,0.9480593995469008,0.6918331599550891,0.04405286343612335,0.22026431718061673,0.44052863436123346
190,0.530304491519928,0.9361136447437365,0.9537230771454213,0.7112274423456522,0.04405286343612335,0.22026431718061673,0.44052863436123346
200,0.5469180345535278,0.9364823691513516,0.9520382579029121,0.6746648881147395,0.04405286343612335,0.22026431718061673,0.44052863436123346
210,0.5318179130554199,0.9288167827825108,0.9457563040555124,0.6318410385631804,0.04405286343612335,0.22026431718061673,0.44052863436123346
220,0.5173959136009216,0.923208290477207,0.9403714854945228,0.5828490177234353,0.04405286343612335,0.22026431718061673,0.44052863436123346
230,0.5187937617301941,0.9258669875215898,0.9421037584773323,0.5765381729327487,0.04405286343612335,0.22026431718061673,0.44052863436123346
240,0.5067102909088135,0.9347745929476606,0.9478855667931637,0.5737632984522357,0.04405286343612335,0.22026431718061673,0.44052863436123346
250,0.49856287240982056,0.9299423625531255,0.9448857312772505,0.5505782511846925,0.04405286343612335,0.22026431718061673,0.44052863436123346
260,0.5003979206085205,0.9346193405655068,0.9477185976874444,0.5564856481806855,0.04405286343612335,0.22026431718061673,0.44052863436123346
270,0.4919358491897583,0.9358225465271982,0.9483145797396825,0.5362827787425836,0.04405286343612335,0.22026431718061673,0.43612334801762115
280,0.5092698335647583,0.9365599953424285,0.948269029940968,0.5329286366939922,0.04405286343612335,0.22026431718061673,0.43612334801762115
290,0.5058541297912598,0.9347745929476605,0.9472444645900361,0.5300433125039863,0.04405286343612335,0.22026431718061673,0.43171806167400884
300,0.4984639286994934,0.9307380310116633,0.9447665653175455,0.5064537162334646,0.04405286343612335,0.22026431718061673,0.43612334801762115
