epoch,loss,auc,ap,mrr,hits@10,hits@50,hits@100
10,0.5934569239616394,0.8578593165556699,0.836200399991075,0.03564156157029774,0.004512635379061372,0.02211191335740072,0.04287003610108303
20,0.5468469262123108,0.9068572508438791,0.8933374599998027,0.07546741348117017,0.004512635379061372,0.02256317689530686,0.04422382671480144
30,0.5339850783348083,0.9184958180740006,0.9066145715353618,0.09413704981060494,0.004512635379061372,0.02256317689530686,0.04512635379061372
40,0.5228980779647827,0.9269692277365794,0.9149885937100987,0.06653803601444244,0.004512635379061372,0.02256317689530686,0.04422382671480144
50,0.5139694213867188,0.9314690338724603,0.9212818108611405,0.07927769610131499,0.004512635379061372,0.02256317689530686,0.044675090252707585
60,0.5079056024551392,0.9354748123264998,0.9253972280737153,0.07501271230777287,0.004512635379061372,0.02256317689530686,0.044675090252707585
70,0.5082500576972961,0.9387994190592865,0.9285962009873652,0.06908989456695881,0.004512635379061372,0.02256317689530686,0.04422382671480144
80,0.5058763027191162,0.940634815389227,0.9320144640247747,0.08041606414358646,0.004512635379061372,0.02256317689530686,0.04422382671480144
90,0.5037918090820312,0.9434175393267212,0.9341788078036405,0.06770633536775295,0.004512635379061372,0.02211191335740072,0.04422382671480144
100,0.4948444962501526,0.944859301893678,0.9365746413587054,0.07909969789159484,0.004512635379061372,0.02256317689530686,0.04422382671480144
110,0.4994189143180847,0.9467631208539145,0.9384487238825435,0.06882194566287403,0.004512635379061372,0.021660649819494584,0.04422382671480144
120,0.49470603466033936,0.9476691097889975,0.9392672613803748,0.07195985869300486,0.004512635379061372,0.02211191335740072,0.04422382671480144
130,0.49469485878944397,0.9486457613809642,0.9413351041719678,0.07136364389526033,0.004512635379061372,0.021660649819494584,0.04422382671480144
140,0.4925587773323059,0.9479010543601509,0.940099177916312,0.07179310384582863,0.004512635379061372,0.02211191335740072,0.04332129963898917
150,0.49576207995414734,0.9488606002945431,0.9430460919245832,0.11232566020784211,0.004512635379061372,0.02256317689530686,0.04512635379061372
160,0.49219775199890137,0.9504703648555304,0.9445996384625958,0.09798664741590848,0.004512635379061372,0.02256317689530686,0.044675090252707585
170,0.48717427253723145,0.9513812411213491,0.9451088414847612,0.09903430055259416,0.004512635379061372,0.02256317689530686,0.04512635379061372
180,0.48311400413513184,0.9510173386203392,0.9450185164175942,0.08876898723523168,0.004512635379061372,0.02256317689530686,0.04422382671480144
190,0.4893892705440521,0.9516761100757211,0.9450447342246306,0.08418942654568774,0.004512635379061372,0.02256317689530686,0.04422382671480144
200,0.4908728301525116,0.9521265590585045,0.945777374926011,0.07875672142947633,0.004512635379061372,0.02256317689530686,0.043772563176895304
210,0.4927205741405487,0.952841534817344,0.9471474551142844,0.0885790259480927,0.004512635379061372,0.02256317689530686,0.043772563176895304
220,0.48623979091644287,0.9513205567647174,0.9459474073183542,0.08146737583495278,0.004512635379061372,0.02211191335740072,0.043772563176895304
230,0.49058565497398376,0.9516021891983475,0.9455150365968796,0.07575929805697539,0.004512635379061372,0.02211191335740072,0.043772563176895304
240,0.4843710660934448,0.9523356960862255,0.9469841210726437,0.08467095879615998,0.004512635379061372,0.02256317689530686,0.043772563176895304
250,0.48459604382514954,0.9525562368856626,0.9481566773191892,0.09460883917851702,0.004512635379061372,0.02256317689530686,0.044675090252707585
260,0.48847073316574097,0.9522088291258846,0.9457773774835172,0.07028834964725485,0.004512635379061372,0.021209386281588447,0.043772563176895304
270,0.48115304112434387,0.9536943740306792,0.9495546230533014,0.09868599539101747,0.004512635379061372,0.02256317689530686,0.04422382671480144
280,0.4855359196662903,0.953198717238593,0.9493652612537379,0.09957993456588479,0.004512635379061372,0.02256317689530686,0.04422382671480144
290,0.4835866093635559,0.9532724344771859,0.9483767936130124,0.08285799942055831,0.004512635379061372,0.02211191335740072,0.043772563176895304
300,0.4832320213317871,0.9535962201384092,0.9499468511296779,0.09810849884293758,0.004512635379061372,0.02256317689530686,0.043772563176895304
