epoch,loss,auc,ap,mrr,hits@10,hits@50,hits@100
10,0.6033873558044434,0.8146480622562052,0.8247006638462235,0.1627151651527392,0.04405286343612335,0.21145374449339208,0.3920704845814978
20,0.4983386993408203,0.8521221059985639,0.8582221681016752,0.20386802154180492,0.04405286343612335,0.21145374449339208,0.40969162995594716
30,0.4529046416282654,0.886238816976848,0.8831584396091958,0.24280316358111734,0.04405286343612335,0.20704845814977973,0.41409691629955947
40,0.43460527062416077,0.8884899765180772,0.8894914237888789,0.2573320832264631,0.04405286343612335,0.21585903083700442,0.41409691629955947
50,0.42097458243370056,0.8888781074734615,0.8956550998012149,0.29125577453390405,0.04405286343612335,0.21145374449339208,0.42290748898678415
60,0.42487889528274536,0.8910904539191524,0.8998013873177684,0.33092159175604435,0.04405286343612335,0.22026431718061673,0.42731277533039647
70,0.4229407012462616,0.8865687282889246,0.8978421973985662,0.35295971356638317,0.04405286343612335,0.22026431718061673,0.42731277533039647
80,0.4114426374435425,0.8818335306332357,0.8953715906365423,0.3227516267427942,0.04405286343612335,0.21585903083700442,0.42290748898678415
90,0.40324854850769043,0.8800287216906983,0.8944893719908773,0.33209895631953756,0.04405286343612335,0.22026431718061673,0.42731277533039647
100,0.4113753139972687,0.8737604067612412,0.8910064579426125,0.3745535692901667,0.04405286343612335,0.22026431718061673,0.43171806167400884
110,0.4041209816932678,0.8704224805449359,0.8888246699318717,0.4181486900867521,0.04405286343612335,0.22026431718061673,0.43171806167400884
120,0.40240663290023804,0.8679772555260143,0.8873471186661195,0.4147571014816577,0.04405286343612335,0.22026431718061673,0.42731277533039647
130,0.40296998620033264,0.8637660346600942,0.8831193075379067,0.3753623101758184,0.04405286343612335,0.22026431718061673,0.43171806167400884
140,0.3984846770763397,0.8650080537173241,0.8835327789734034,0.38811331221844353,0.04405286343612335,0.22026431718061673,0.43171806167400884
150,0.4001297652721405,0.8581187292592519,0.8780411481563284,0.35594030600968474,0.04405286343612335,0.22026431718061673,0.42290748898678415
160,0.3956928551197052,0.850957713132411,0.8767834176169133,0.40500228500647356,0.04405286343612335,0.22026431718061673,0.43612334801762115
170,0.4002920091152191,0.8485124881134894,0.8760369467809246,0.4161424746166044,0.04405286343612335,0.22026431718061673,0.43612334801762115
180,0.3917953372001648,0.853829882202255,0.8800370410861456,0.43099263650081066,0.04405286343612335,0.22026431718061673,0.43171806167400884
190,0.3994280695915222,0.8514428768266413,0.8783794352201428,0.4303483293599304,0.04405286343612335,0.22026431718061673,0.43171806167400884
200,0.39726492762565613,0.8540239476799473,0.8776656907544862,0.40311470585888204,0.04405286343612335,0.22026431718061673,0.43171806167400884
210,0.40004387497901917,0.8539851345844088,0.8776505689301346,0.44790552494944713,0.04405286343612335,0.22026431718061673,0.43612334801762115
220,0.3943693935871124,0.8493275631197965,0.874989581495528,0.45050659090148115,0.04405286343612335,0.22026431718061673,0.43171806167400884
230,0.3966107666492462,0.8502784839604882,0.8744261932545049,0.4042670755570352,0.04405286343612335,0.22026431718061673,0.43171806167400884
240,0.39207327365875244,0.8482990160880283,0.8713470796633743,0.3951274611118982,0.04405286343612335,0.22026431718061673,0.42290748898678415
250,0.3924776613712311,0.8489782452599507,0.8724716180772163,0.41548559160259196,0.04405286343612335,0.22026431718061673,0.42731277533039647
260,0.40489643812179565,0.8448058374895691,0.8701966226148674,0.419784848525002,0.04405286343612335,0.22026431718061673,0.43171806167400884
270,0.3925982713699341,0.8514622833744105,0.8758384928947427,0.4516302009621079,0.04405286343612335,0.22026431718061673,0.43171806167400884
280,0.39586034417152405,0.8430786547381085,0.8719200440793957,0.46232292288935745,0.04405286343612335,0.22026431718061673,0.43612334801762115
290,0.3942737579345703,0.841137999961187,0.870844476300792,0.4094236990218804,0.04405286343612335,0.22026431718061673,0.43171806167400884
300,0.3944174647331238,0.8448640571328765,0.8733969858944783,0.43736424140026453,0.04405286343612335,0.22026431718061673,0.42731277533039647
