epoch,loss,auc,ap,mrr,hits@10,hits@50,hits@100
10,0.5916879177093506,0.8634367791187164,0.8408496921356717,0.0318404780403667,0.004061371841155234,0.02211191335740072,0.04287003610108303
20,0.5507941246032715,0.9002149610968473,0.883914416199286,0.05250095394488708,0.004512635379061372,0.02211191335740072,0.044675090252707585
30,0.5373063683509827,0.9137557181769604,0.8984151878735195,0.052410895660916855,0.004512635379061372,0.02211191335740072,0.04422382671480144
40,0.5220662355422974,0.9246917316138619,0.9097002574764717,0.04679552430091366,0.004512635379061372,0.02211191335740072,0.04332129963898917
50,0.5142231583595276,0.9298584547563502,0.9138811455320264,0.03887654410534146,0.004061371841155234,0.021209386281588447,0.04287003610108303
60,0.5095868706703186,0.9341102288574071,0.9177689517303551,0.03738562207176939,0.0036101083032490976,0.021209386281588447,0.042418772563176894
70,0.5091469883918762,0.9372193857602731,0.9215030820487191,0.03992937018944455,0.004512635379061372,0.021209386281588447,0.042418772563176894
80,0.5057204365730286,0.9378797863259002,0.92506600844809,0.04907375826140789,0.004061371841155234,0.02211191335740072,0.043772563176895304
90,0.5048848986625671,0.9402568618123526,0.9287890716299334,0.053539316471097664,0.004512635379061372,0.02211191335740072,0.04332129963898917
100,0.4956414997577667,0.9408954730284508,0.9307159506461686,0.05617916804848774,0.004512635379061372,0.02211191335740072,0.043772563176895304
110,0.49746373295783997,0.9420401266144482,0.9322892900532731,0.05405965070721338,0.004061371841155234,0.02211191335740072,0.043772563176895304
120,0.49889901280403137,0.9435201732721656,0.9353019012810219,0.05834501301547498,0.004512635379061372,0.021660649819494584,0.04422382671480144
130,0.4935595989227295,0.9441042092950515,0.9360544752467577,0.059817413232355975,0.004512635379061372,0.021660649819494584,0.04422382671480144
140,0.49391889572143555,0.9445735966844349,0.9379926661677641,0.06948892653060897,0.004512635379061372,0.02211191335740072,0.043772563176895304
150,0.4941518306732178,0.9453877445294477,0.938542060538092,0.06472489717733582,0.004512635379061372,0.02211191335740072,0.043772563176895304
160,0.4911200702190399,0.9454883420870857,0.9395580676338121,0.07119406159352881,0.004512635379061372,0.02211191335740072,0.04422382671480144
170,0.4896381199359894,0.9458791249071407,0.9399412139392015,0.07233311482880099,0.004512635379061372,0.02211191335740072,0.043772563176895304
180,0.48705586791038513,0.9461935431844544,0.9402991053104901,0.07696431359622746,0.004512635379061372,0.02211191335740072,0.04422382671480144
190,0.48975029587745667,0.9473622261465677,0.9429158541775672,0.08702626195226568,0.004512635379061372,0.02256317689530686,0.04422382671480144
200,0.48772820830345154,0.946822787016643,0.9424071913467675,0.08117849788155379,0.004512635379061372,0.02256317689530686,0.043772563176895304
210,0.4871083199977875,0.9480896238710266,0.942724247826797,0.07546341411806083,0.004512635379061372,0.02211191335740072,0.043772563176895304
220,0.4847079813480377,0.9478407772810802,0.9422892312897365,0.07545438816609965,0.004512635379061372,0.02256317689530686,0.043772563176895304
230,0.4911634027957916,0.9479106253828411,0.9428395123574658,0.07821973996208002,0.004512635379061372,0.02256317689530686,0.043772563176895304
240,0.48899269104003906,0.9489190446245878,0.9432136201265876,0.07205704433418694,0.004512635379061372,0.021660649819494584,0.043772563176895304
250,0.4848072826862335,0.9488705785947947,0.9425993849301365,0.06665653444952938,0.004512635379061372,0.021660649819494584,0.04422382671480144
260,0.4835985004901886,0.9487899376376597,0.9441327838854983,0.08543050840800163,0.004512635379061372,0.02256317689530686,0.04422382671480144
270,0.4895709156990051,0.949858837597258,0.9452420644832578,0.07750282500981613,0.004512635379061372,0.02211191335740072,0.04422382671480144
280,0.48257043957710266,0.950171830403107,0.9454263420006647,0.0783158296481778,0.004512635379061372,0.02256317689530686,0.043772563176895304
290,0.48471808433532715,0.9490642390751867,0.9448903274841366,0.08157464604743257,0.004512635379061372,0.02256317689530686,0.044675090252707585
300,0.4815935790538788,0.9496594752310077,0.9452895968389734,0.08307974643231335,0.004512635379061372,0.02256317689530686,0.04422382671480144
