epoch,loss,auc,ap,mrr,hits@10,hits@50,hits@100
10,1.0866209268569946,0.8846448553542773,0.8783458392840907,0.17511386616954927,0.03802281368821293,0.17490494296577946,0.3574144486692015
20,0.6755343079566956,0.9112608249360261,0.9129605687912102,0.30777469233824645,0.03802281368821293,0.19011406844106463,0.3650190114068441
30,0.572997510433197,0.9264988650985267,0.9271901257197517,0.3463310266089613,0.03802281368821293,0.19011406844106463,0.3650190114068441
40,0.540951669216156,0.921525538897483,0.9265055859527005,0.3635634596329571,0.03802281368821293,0.19011406844106463,0.3650190114068441
50,0.527084231376648,0.9275687085254956,0.933630889233788,0.376482853712394,0.03802281368821293,0.19011406844106463,0.3650190114068441
60,0.534271240234375,0.9233037921612283,0.9285868792238493,0.3021321527657065,0.03802281368821293,0.18631178707224336,0.3688212927756654
70,0.5134003162384033,0.9198918590698144,0.930533254929518,0.3586040981321663,0.03802281368821293,0.19011406844106463,0.3688212927756654
80,0.5277895331382751,0.9213086787433677,0.9320409665385361,0.33451573451298067,0.03802281368821293,0.18631178707224336,0.3726235741444867
90,0.5101633071899414,0.9195593401668377,0.9306272339244936,0.3495725698834138,0.03802281368821293,0.19011406844106463,0.3688212927756654
100,0.5002126693725586,0.9250965027685814,0.9321325808204696,0.34897989769519683,0.03802281368821293,0.19011406844106463,0.3650190114068441
110,0.4983002543449402,0.9272795616533418,0.9292844579203707,0.3126172248178776,0.03802281368821293,0.19011406844106463,0.3574144486692015
120,0.5114772319793701,0.9247061544911739,0.9330598219703654,0.3682551671835278,0.03802281368821293,0.19011406844106463,0.3726235741444867
130,0.5073466300964355,0.9265422371293498,0.9329357651997312,0.35696290133836844,0.03802281368821293,0.19011406844106463,0.3726235741444867
140,0.4980435073375702,0.9280891728953723,0.9330875039088915,0.34184031578086477,0.03802281368821293,0.19011406844106463,0.3726235741444867
150,0.499805212020874,0.9342769159594616,0.9403271812173097,0.3875556576307617,0.03802281368821293,0.19011406844106463,0.376425855513308
160,0.4908796548843384,0.9388598938830979,0.9416926422111601,0.34923854759474127,0.03802281368821293,0.18631178707224336,0.376425855513308
170,0.48914575576782227,0.9363009440645376,0.9390928421469857,0.34757025215447707,0.03802281368821293,0.18631178707224336,0.376425855513308
180,0.49850502610206604,0.9261374315083347,0.930876054977199,0.31720149126223063,0.03802281368821293,0.19011406844106463,0.3688212927756654
190,0.4912368953227997,0.9225953823244518,0.9313049175442634,0.3227205885246968,0.03802281368821293,0.18631178707224336,0.3688212927756654
200,0.49385350942611694,0.9248940999580737,0.9363198871198136,0.3794717248430006,0.03802281368821293,0.19011406844106463,0.3726235741444867
210,0.49512550234794617,0.9334673047174312,0.9390061541887456,0.3263626439195001,0.03802281368821293,0.18631178707224336,0.3726235741444867
220,0.494122713804245,0.9306914947447555,0.9367270538369686,0.31220427908653137,0.03802281368821293,0.18631178707224336,0.3726235741444867
230,0.49038565158843994,0.9310673856785555,0.9396153544277284,0.3795222818343761,0.03802281368821293,0.19011406844106463,0.376425855513308
240,0.4979757070541382,0.92791568477208,0.9363041060653766,0.3605549809102021,0.03802281368821293,0.19011406844106463,0.376425855513308
250,0.49298596382141113,0.9267157252526422,0.9345206548399926,0.33641751719933516,0.03802281368821293,0.18631178707224336,0.376425855513308
260,0.5009084343910217,0.9279445994592954,0.934234239154974,0.32146185887600687,0.03802281368821293,0.18631178707224336,0.3726235741444867
270,0.48969560861587524,0.91992077375703,0.9291030472813797,0.3080758618154,0.03802281368821293,0.18631178707224336,0.3726235741444867
280,0.4767754077911377,0.9164799259784008,0.929113639432473,0.32818719479765024,0.03802281368821293,0.18631178707224336,0.376425855513308
290,0.48297515511512756,0.915959461608524,0.9266972070779353,0.30177424553950666,0.03802281368821293,0.18631178707224336,0.3726235741444867
300,0.4778425097465515,0.915554655987509,0.9288501090460697,0.35615996262707844,0.03802281368821293,0.18631178707224336,0.376425855513308
