epoch,loss,auc,ap,mrr,hits@10,hits@50,hits@100
10,0.6276875138282776,0.8329020225823707,0.8382367703681477,0.1916692765394888,0.03802281368821293,0.17870722433460076,0.35361216730038025
20,0.5219035744667053,0.863320273532941,0.8630313994180044,0.2133186284111925,0.03802281368821293,0.18631178707224336,0.3574144486692015
30,0.47021347284317017,0.9185473261142997,0.9086753872626377,0.18840256182680074,0.034220532319391636,0.17870722433460076,0.3650190114068441
40,0.4410015344619751,0.9371828420246064,0.9348221815829307,0.29468449259488333,0.03802281368821293,0.18631178707224336,0.3726235741444867
50,0.43192368745803833,0.9368358657780219,0.9374692038559345,0.33048564492287763,0.03802281368821293,0.18631178707224336,0.3726235741444867
60,0.4215470552444458,0.9340745131489541,0.9363393981547087,0.3256362521759713,0.03802281368821293,0.18631178707224336,0.376425855513308
70,0.4267953336238861,0.9351877286067458,0.9403837936591897,0.3734095227746688,0.03802281368821293,0.19011406844106463,0.376425855513308
80,0.417036771774292,0.9353467593864303,0.9407510326105071,0.3734931795991108,0.03802281368821293,0.19011406844106463,0.376425855513308
90,0.4187106788158417,0.9323251745724239,0.9387792267755986,0.3464551995999412,0.03802281368821293,0.18631178707224336,0.376425855513308
100,0.4103055000305176,0.9304890919342479,0.9396613946706479,0.36927581175646235,0.03802281368821293,0.18631178707224336,0.376425855513308
110,0.40728560090065,0.925154332143012,0.9370829296617038,0.3700716819380722,0.03802281368821293,0.18631178707224336,0.376425855513308
120,0.4013042151927948,0.9243158062137663,0.9369864222248587,0.379864831320889,0.03802281368821293,0.18631178707224336,0.376425855513308
130,0.40469834208488464,0.9221472046726135,0.9353053675733478,0.3787159527470456,0.03802281368821293,0.18631178707224336,0.376425855513308
140,0.4007304608821869,0.9248218132400353,0.9357849037665843,0.38135461347593924,0.03802281368821293,0.19011406844106463,0.376425855513308
150,0.40093696117401123,0.9255446804204197,0.9352562495972321,0.34584119671798186,0.03802281368821293,0.18631178707224336,0.376425855513308
160,0.401542603969574,0.9245471237114893,0.9351645434524163,0.34738688377409266,0.03802281368821293,0.18631178707224336,0.376425855513308
170,0.3964696228504181,0.9178678309647385,0.9315326150708854,0.3722113000247701,0.03802281368821293,0.18631178707224336,0.376425855513308
180,0.40114668011665344,0.9119547774291952,0.9270096965648909,0.36560472521955156,0.03802281368821293,0.19011406844106463,0.376425855513308
190,0.3969232141971588,0.9165811273836544,0.9303532891977573,0.3760210338487712,0.03802281368821293,0.19011406844106463,0.376425855513308
200,0.40173661708831787,0.9204123234396913,0.9330925202392907,0.37785389822718585,0.03802281368821293,0.19011406844106463,0.3726235741444867
210,0.3993782699108124,0.9200219751622837,0.931464111331795,0.3525315568404012,0.03802281368821293,0.18631178707224336,0.3726235741444867
220,0.3901349604129791,0.9181136058060693,0.9298754744763478,0.3676091685792758,0.03802281368821293,0.18631178707224336,0.376425855513308
230,0.3923412263393402,0.9224508088883749,0.9346851278028121,0.40565609672439634,0.03802281368821293,0.19011406844106463,0.376425855513308
240,0.3944936692714691,0.9216701123335598,0.9356709112413996,0.42694966100390597,0.03802281368821293,0.19011406844106463,0.376425855513308
250,0.3935433328151703,0.9219448018621059,0.9356837531013297,0.4477428776158655,0.03802281368821293,0.19011406844106463,0.376425855513308
260,0.3933655917644501,0.9139498908470558,0.9298472898064455,0.4150003840063449,0.03802281368821293,0.19011406844106463,0.376425855513308
270,0.39810165762901306,0.914080006939525,0.9313210769410315,0.4131168128171496,0.03802281368821293,0.19011406844106463,0.376425855513308
280,0.3932727873325348,0.9151353930228859,0.9325358657369562,0.42951866655293847,0.03802281368821293,0.19011406844106463,0.376425855513308
290,0.39232560992240906,0.9153811678642166,0.9325147658133683,0.4348495928857716,0.03802281368821293,0.19011406844106463,0.376425855513308
300,0.3956097960472107,0.9158293455160549,0.9320621560269293,0.4382711712317689,0.03802281368821293,0.19011406844106463,0.376425855513308
