epoch,loss,auc,ap,mrr,hits@10,hits@50,hits@100,phase,phase_name,phase_changed,competence,easy_ratio,medium_ratio,hard_ratio
10,0.6525783538818359,0.8708272377458327,0.8593422317960124,0.03342867655795703,0.004061371841155234,0.021209386281588447,0.04287003610108303,1,easy_medium,True,0.0,1.0,0.0,0.0
20,0.5527564287185669,0.8630020103220426,0.8715125052850304,0.12556228569589634,0.004512635379061372,0.02256317689530686,0.04512635379061372,2,mixed,True,0.0,0.7,0.3,0.0
30,0.5219983458518982,0.901926341409376,0.9042975384601871,0.1112259993965637,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,True,0.0,0.3,0.4,0.3
40,0.4926062524318695,0.9114150940322434,0.9140444272710623,0.08970344859667403,0.004512635379061372,0.02211191335740072,0.044675090252707585,3,hard_focus,False,0.9114150940322434,0.0,0.3,0.7
50,0.4847417175769806,0.9200855242150948,0.9216463762370317,0.0953665577615878,0.004512635379061372,0.02211191335740072,0.04422382671480144,3,hard_focus,False,0.9157503091236692,0.0,0.3,0.7
60,0.4809384346008301,0.9271170694913269,0.9282921255221479,0.08578362474835353,0.004512635379061372,0.021660649819494584,0.04422382671480144,3,hard_focus,False,0.9195392292462218,0.0,0.3,0.7
70,0.47282513976097107,0.9421612916889313,0.9407271923404279,0.08920572032571016,0.004512635379061372,0.021660649819494584,0.04422382671480144,3,hard_focus,False,0.9251947448568991,0.0,0.3,0.7
80,0.4630984663963318,0.9488927752218849,0.9464971908043519,0.09831004425598744,0.004512635379061372,0.02211191335740072,0.04422382671480144,3,hard_focus,False,0.9299343509298963,0.0,0.3,0.7
90,0.45099493861198425,0.9550905215107717,0.9533393726999704,0.11574951493659759,0.004512635379061372,0.02256317689530686,0.044675090252707585,3,hard_focus,False,0.938669436425602,0.0,0.3,0.7
100,0.4476082921028137,0.9602248660871379,0.9584575303779257,0.1457741564561156,0.004512635379061372,0.02256317689530686,0.044675090252707585,3,hard_focus,False,0.9466973048000105,0.0,0.3,0.7
110,0.44176897406578064,0.9642544702785129,0.9624505061890433,0.14326206156566307,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9541247849574477,0.0,0.3,0.7
120,0.4380788505077362,0.9660501570462277,0.9648200382737004,0.15774839826925785,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.958902558028907,0.0,0.3,0.7
130,0.43696096539497375,0.9663800518708703,0.9653534369562949,0.1627201571724733,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9624000133587041,0.0,0.3,0.7
140,0.4320909082889557,0.9681702403915078,0.9672673232241882,0.17183517634134512,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9650159571348513,0.0,0.3,0.7
150,0.4302547872066498,0.9692191837506028,0.968809888474386,0.1807773446019417,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9668148206675443,0.0,0.3,0.7
160,0.4275636076927185,0.9700329243180544,0.9698904061027275,0.19459413938452935,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9679705114754527,0.0,0.3,0.7
170,0.4249328672885895,0.9712378549831224,0.9708363798155905,0.18458928103724528,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9690080510628315,0.0,0.3,0.7
180,0.4238618016242981,0.9714807960484303,0.971271066554152,0.19043410817530204,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9700281998983435,0.0,0.3,0.7
190,0.4192958176136017,0.9718880736097173,0.9722259693213313,0.20860039331422206,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9707717665419855,0.0,0.3,0.7
200,0.4219731390476227,0.9721047452723222,0.9726651152544797,0.21032098331598484,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9713488788463293,0.0,0.3,0.7
210,0.4172017276287079,0.9722684708519594,0.9729097278697754,0.1984716763060177,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9717959881531104,0.0,0.3,0.7
220,0.4171294867992401,0.9720296025622647,0.9729854405847094,0.21145461158884296,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9719543376689387,0.0,0.3,0.7
230,0.41835734248161316,0.9722617507721982,0.9730543866366562,0.1976335569686268,0.004512635379061372,0.02256317689530686,0.044675090252707585,3,hard_focus,False,0.9721105286136924,0.0,0.3,0.7
240,0.41599345207214355,0.9721230727625799,0.9729513279308016,0.19618299492273902,0.004512635379061372,0.02256317689530686,0.044675090252707585,3,hard_focus,False,0.9721575284442648,0.0,0.3,0.7
250,0.41272732615470886,0.9719518125480587,0.9732566915040546,0.20920155890449307,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9721269418994123,0.0,0.3,0.7
260,0.41038188338279724,0.9717536720144926,0.9731773223760513,0.21245422631315303,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9720239821319188,0.0,0.3,0.7
270,0.41283056139945984,0.9719681036505102,0.9734764121424999,0.2125026175771673,0.004512635379061372,0.02256317689530686,0.044675090252707585,3,hard_focus,False,0.9720116823495679,0.0,0.3,0.7
280,0.4097321033477783,0.9714569703110949,0.9733643364212954,0.22461549035247436,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9718507262573473,0.0,0.3,0.7
290,0.4112604558467865,0.970762154791539,0.9731451664697235,0.23241049743509878,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9715785426631391,0.0,0.3,0.7
300,0.40967005491256714,0.9703385861278002,0.9728944555255422,0.22857064312750935,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9712558973790875,0.0,0.3,0.7
