epoch,loss,auc,ap,mrr,hits@10,hits@50,hits@100,phase,phase_name,phase_changed,competence,easy_ratio,medium_ratio,hard_ratio
10,1.0207332372665405,0.8436149141956656,0.847180599717293,0.1941375020279155,0.03802281368821293,0.18631178707224336,0.34600760456273766,1,easy_medium,True,0.0,1.0,0.0,0.0
20,0.5889444947242737,0.8790787780653182,0.8795241605404003,0.2417659526675526,0.03802281368821293,0.18631178707224336,0.3574144486692015,2,mixed,True,0.0,0.7,0.3,0.0
30,0.5520825386047363,0.9063887001402362,0.9085472979677752,0.31189655854791226,0.03802281368821293,0.19011406844106463,0.3612167300380228,3,hard_focus,True,0.0,0.3,0.4,0.3
40,0.538504421710968,0.9138342320981941,0.9212018382726307,0.35437939009084407,0.03802281368821293,0.19011406844106463,0.3726235741444867,3,hard_focus,False,0.9138342320981941,0.0,0.3,0.7
50,0.5192267894744873,0.9220604606109674,0.9260163066868893,0.3180972454891601,0.03802281368821293,0.18631178707224336,0.376425855513308,3,hard_focus,False,0.9179473463545808,0.0,0.3,0.7
60,0.4899764060974121,0.9271205308736572,0.9333916078048585,0.38001940441297644,0.03802281368821293,0.19011406844106463,0.376425855513308,3,hard_focus,False,0.9210050745276063,0.0,0.3,0.7
70,0.48743388056755066,0.9172606225332157,0.9252757273268926,0.2903699045311586,0.03802281368821293,0.18631178707224336,0.3726235741444867,3,hard_focus,False,0.9200689615290086,0.0,0.3,0.7
80,0.48416778445243835,0.9100030360421576,0.9098171098174961,0.20857078868888781,0.034220532319391636,0.18250950570342206,0.3726235741444867,3,hard_focus,False,0.9180557764316385,0.0,0.3,0.7
90,0.4576170742511749,0.9048995937486447,0.915654535715474,0.2688627857504586,0.03802281368821293,0.18631178707224336,0.3726235741444867,3,hard_focus,False,0.9162688487617284,0.0,0.3,0.7
100,0.4595133364200592,0.8978299527244865,0.9114060687039476,0.27456357219151584,0.03802281368821293,0.18631178707224336,0.3726235741444867,3,hard_focus,False,0.9114227471844323,0.0,0.3,0.7
110,0.4482712745666504,0.8968613107027714,0.9127082923460675,0.3004300086393892,0.03802281368821293,0.18631178707224336,0.3726235741444867,3,hard_focus,False,0.9053709031502553,0.0,0.3,0.7
120,0.4308072030544281,0.8918301551272969,0.9105693828627701,0.3357694282467391,0.03802281368821293,0.18631178707224336,0.376425855513308,3,hard_focus,False,0.9002848096690714,0.0,0.3,0.7
130,0.4263341724872589,0.8914831788807124,0.9095987076811879,0.36162654311183506,0.03802281368821293,0.19011406844106463,0.3726235741444867,3,hard_focus,False,0.8965808382367824,0.0,0.3,0.7
140,0.43490514159202576,0.8937963538579421,0.9116226444216132,0.401647445788029,0.03802281368821293,0.19011406844106463,0.376425855513308,3,hard_focus,False,0.8943601902586419,0.0,0.3,0.7
150,0.41963648796081543,0.8908470557619744,0.9051008582479284,0.27275635448117796,0.03802281368821293,0.18631178707224336,0.3726235741444867,3,hard_focus,False,0.8929636108661395,0.0,0.3,0.7
160,0.4063393771648407,0.8844569098873774,0.8993772875136877,0.250137812502248,0.03802281368821293,0.18631178707224336,0.3726235741444867,3,hard_focus,False,0.8904827307030606,0.0,0.3,0.7
170,0.4070177972316742,0.8795703277479797,0.8961053307193998,0.24369447565127533,0.03802281368821293,0.18631178707224336,0.3726235741444867,3,hard_focus,False,0.8880307652271974,0.0,0.3,0.7
180,0.4074288308620453,0.882953346152178,0.8983570740784955,0.2474268326377998,0.03802281368821293,0.18631178707224336,0.3726235741444867,3,hard_focus,False,0.8863247986814903,0.0,0.3,0.7
190,0.3916161060333252,0.8790643207217106,0.8970980855958491,0.2607964585658174,0.03802281368821293,0.18631178707224336,0.3726235741444867,3,hard_focus,False,0.8833783920542441,0.0,0.3,0.7
200,0.40193378925323486,0.8816810999147016,0.8968527694291696,0.25280415973331827,0.034220532319391636,0.18631178707224336,0.3726235741444867,3,hard_focus,False,0.8815452008847895,0.0,0.3,0.7
210,0.38773271441459656,0.8763897121542887,0.8937363597060984,0.2604012686930819,0.03802281368821293,0.18631178707224336,0.3726235741444867,3,hard_focus,False,0.8799317613381717,0.0,0.3,0.7
220,0.3878333270549774,0.875363240758143,0.8936563022799684,0.2880785357848037,0.03802281368821293,0.18631178707224336,0.3688212927756654,3,hard_focus,False,0.8790903439402046,0.0,0.3,0.7
230,0.3845883011817932,0.8733247553094594,0.8934680649899838,0.3435402906341135,0.03802281368821293,0.19011406844106463,0.3688212927756654,3,hard_focus,False,0.8771646257716605,0.0,0.3,0.7
240,0.37878912687301636,0.8776764157353728,0.8966431208264553,0.3806137012989585,0.03802281368821293,0.19011406844106463,0.3650190114068441,3,hard_focus,False,0.876887044774393,0.0,0.3,0.7
250,0.374113529920578,0.8819557894432477,0.9004467819772058,0.39004388178213073,0.03802281368821293,0.19011406844106463,0.3726235741444867,3,hard_focus,False,0.8769419826801024,0.0,0.3,0.7
260,0.3746991753578186,0.8766644016828349,0.8943436419959168,0.3398766281424543,0.03802281368821293,0.19011406844106463,0.3612167300380228,3,hard_focus,False,0.8769969205858116,0.0,0.3,0.7
270,0.3801382780075073,0.8680767395798694,0.889761942677293,0.33754485848431504,0.03802281368821293,0.19011406844106463,0.3574144486692015,3,hard_focus,False,0.8755396203501569,0.0,0.3,0.7
280,0.37820059061050415,0.8648816666425712,0.888412712350749,0.3087819076898131,0.03802281368821293,0.19011406844106463,0.3612167300380228,3,hard_focus,False,0.8738510026167792,0.0,0.3,0.7
290,0.38334816694259644,0.8643901169599097,0.8854633517862995,0.28850106484338,0.03802281368821293,0.18631178707224336,0.3650190114068441,3,hard_focus,False,0.8711937428616865,0.0,0.3,0.7
300,0.38826674222946167,0.8641732568057945,0.8818898962100845,0.2874635307459316,0.03802281368821293,0.18631178707224336,0.3612167300380228,3,hard_focus,False,0.867637236334196,0.0,0.3,0.7
