epoch,loss,auc,ap,mrr,hits@10,hits@50,hits@100,phase,phase_name,phase_changed,competence,easy_ratio,medium_ratio,hard_ratio
10,0.6492806077003479,0.8812889764626151,0.8705820278379948,0.04707474166596115,0.004512635379061372,0.02211191335740072,0.04332129963898917,1,easy_medium,True,0.0,1.0,0.0,0.0
20,0.5377176403999329,0.8717792490453413,0.8732710157040008,0.050418943321816664,0.004512635379061372,0.021209386281588447,0.04332129963898917,2,mixed,True,0.0,0.7,0.3,0.0
30,0.5038865804672241,0.8936070863037444,0.8928054196726876,0.058386096133813785,0.004512635379061372,0.02211191335740072,0.04332129963898917,2,mixed,False,0.8936070863037444,0.3,0.4,0.3
40,0.488892138004303,0.9051861910099182,0.9058857269183948,0.0703957791815187,0.004512635379061372,0.02211191335740072,0.04332129963898917,2,mixed,False,0.8993966386568313,0.3,0.4,0.3
50,0.4828304648399353,0.9180341689582817,0.9192590689762499,0.08745906081800113,0.004512635379061372,0.02256317689530686,0.04422382671480144,3,hard_focus,True,0.0,0.3,0.4,0.3
60,0.4733639657497406,0.9302787651995985,0.9304481631959208,0.09244131074973215,0.004512635379061372,0.02256317689530686,0.04422382671480144,3,hard_focus,False,0.9302787651995985,0.0,0.3,0.7
70,0.46094319224357605,0.9365650943580655,0.9359326436710406,0.10681829502578372,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.933421929778832,0.0,0.3,0.7
80,0.4546544849872589,0.9405802401960146,0.9396565332721011,0.09423050591687429,0.004512635379061372,0.02256317689530686,0.04422382671480144,3,hard_focus,False,0.9358080332512261,0.0,0.3,0.7
90,0.4494280219078064,0.9470117638050801,0.9455543201451059,0.08742677489901088,0.004512635379061372,0.021660649819494584,0.043772563176895304,3,hard_focus,False,0.9386089658896897,0.0,0.3,0.7
100,0.4439183175563812,0.951501388001929,0.9497292102366567,0.09167729513982352,0.004512635379061372,0.02256317689530686,0.043772563176895304,3,hard_focus,False,0.9411874503121375,0.0,0.3,0.7
110,0.44128867983818054,0.9554240818334658,0.9533473184569062,0.09270355669968557,0.004512635379061372,0.02256317689530686,0.043772563176895304,3,hard_focus,False,0.946216513638911,0.0,0.3,0.7
120,0.4359874129295349,0.956872360841403,0.9549980238748762,0.0961390774427284,0.004512635379061372,0.02256317689530686,0.043772563176895304,3,hard_focus,False,0.9502779669355785,0.0,0.3,0.7
130,0.43316927552223206,0.9589240215563868,0.956787338901847,0.09875025465881102,0.004512635379061372,0.02256317689530686,0.043772563176895304,3,hard_focus,False,0.9539467232076531,0.0,0.3,0.7
140,0.43375885486602783,0.9601617380651383,0.9579441272650462,0.10050800572391905,0.004512635379061372,0.02256317689530686,0.043772563176895304,3,hard_focus,False,0.9565767180596646,0.0,0.3,0.7
150,0.43017613887786865,0.9606653367696699,0.958400574169908,0.09968586825300069,0.004512635379061372,0.02256317689530686,0.043772563176895304,3,hard_focus,False,0.9584095078132127,0.0,0.3,0.7
160,0.4280339181423187,0.9616061479362431,0.9592258986641553,0.10130697093625433,0.004512635379061372,0.02256317689530686,0.043772563176895304,3,hard_focus,False,0.9596459210337682,0.0,0.3,0.7
170,0.42799320816993713,0.9620089454443562,0.9595420376999186,0.10176211791074079,0.004512635379061372,0.02256317689530686,0.043772563176895304,3,hard_focus,False,0.9606732379543589,0.0,0.3,0.7
180,0.42209744453430176,0.9627202557051441,0.9603632636175672,0.10169052550113668,0.004512635379061372,0.02256317689530686,0.043772563176895304,3,hard_focus,False,0.9614324847841103,0.0,0.3,0.7
190,0.4223540425300598,0.963270487690443,0.9608871706060743,0.10378035586338133,0.004512635379061372,0.02256317689530686,0.043772563176895304,3,hard_focus,False,0.9620542347091712,0.0,0.3,0.7
200,0.4209408164024353,0.963967543236586,0.9617302667644523,0.10649563700195368,0.004512635379061372,0.02256317689530686,0.043772563176895304,3,hard_focus,False,0.9627146760025544,0.0,0.3,0.7
210,0.41862186789512634,0.9641646655762489,0.9619851299338058,0.10714982239504078,0.004512635379061372,0.02256317689530686,0.043772563176895304,3,hard_focus,False,0.9632263795305555,0.0,0.3,0.7
220,0.417182981967926,0.9648120332599147,0.9628718810759771,0.112093506817794,0.004512635379061372,0.02256317689530686,0.04422382671480144,3,hard_focus,False,0.9637869970936673,0.0,0.3,0.7
230,0.4170461595058441,0.9646055435363421,0.9626125483269152,0.10913869571371602,0.004512635379061372,0.02256317689530686,0.043772563176895304,3,hard_focus,False,0.9641640546599068,0.0,0.3,0.7
240,0.41472092270851135,0.9645699067497295,0.9627197007529011,0.11024640274741176,0.004512635379061372,0.02256317689530686,0.043772563176895304,3,hard_focus,False,0.9644239384717641,0.0,0.3,0.7
250,0.41376712918281555,0.9650655635418159,0.9632700316602057,0.11241229296739633,0.004512635379061372,0.02256317689530686,0.043772563176895304,3,hard_focus,False,0.9646435425328101,0.0,0.3,0.7
260,0.4131298065185547,0.9651846922284925,0.9636233043057614,0.11538356625710199,0.004512635379061372,0.02256317689530686,0.043772563176895304,3,hard_focus,False,0.9648475478632589,0.0,0.3,0.7
270,0.4115440249443054,0.9654785429889613,0.9639415275732977,0.11565404068293077,0.004512635379061372,0.02256317689530686,0.043772563176895304,3,hard_focus,False,0.9649808498090682,0.0,0.3,0.7
280,0.40972596406936646,0.9659473194620025,0.9644992426507172,0.11858801357332122,0.004512635379061372,0.02256317689530686,0.043772563176895304,3,hard_focus,False,0.9652492049942005,0.0,0.3,0.7
