epoch,loss,auc,ap,mrr,hits@10,hits@50,hits@100,phase,phase_name,phase_changed,competence,easy_ratio,medium_ratio,hard_ratio
10,0.5905560851097107,0.8593995614120203,0.8777281522835844,0.3592069621978964,0.04405286343612335,0.22026431718061673,0.42731277533039647,1,easy_medium,True,0.0,1.0,0.0,0.0
20,0.5188822746276855,0.8751188651050864,0.8850778590059191,0.3783201425719895,0.04405286343612335,0.22026431718061673,0.42731277533039647,2,mixed,True,0.0,0.7,0.3,0.0
30,0.44855955243110657,0.9015505831667604,0.9075225867120607,0.4152815310314992,0.04405286343612335,0.22026431718061673,0.43612334801762115,3,hard_focus,True,0.0,0.3,0.4,0.3
40,0.43231087923049927,0.9154456713695202,0.9199685017867899,0.4066934881923497,0.04405286343612335,0.22026431718061673,0.43171806167400884,3,hard_focus,False,0.9154456713695202,0.0,0.3,0.7
50,0.40610525012016296,0.9199868035475169,0.9252049374043101,0.450999520517814,0.04405286343612335,0.22026431718061673,0.43171806167400884,3,hard_focus,False,0.9177162374585186,0.0,0.3,0.7
60,0.3849259316921234,0.9157561761338275,0.9228050076025589,0.46073923039342346,0.04405286343612335,0.22026431718061673,0.43171806167400884,3,hard_focus,False,0.9170628836836215,0.0,0.3,0.7
70,0.3626410961151123,0.908032370121679,0.9183910365603792,0.4229727310402377,0.04405286343612335,0.22026431718061673,0.43612334801762115,3,hard_focus,False,0.9148052552931359,0.0,0.3,0.7
80,0.3497132360935211,0.9075472064274486,0.919526827522094,0.4280515914864533,0.04405286343612335,0.22026431718061673,0.43612334801762115,3,hard_focus,False,0.9133536455199984,0.0,0.3,0.7
90,0.34115058183670044,0.9037629296124512,0.917483569541661,0.40414174423956983,0.04405286343612335,0.22026431718061673,0.43612334801762115,3,hard_focus,False,0.9110170971685847,0.0,0.3,0.7
100,0.3381832242012024,0.9003667837528382,0.9159440548681367,0.3885414212865339,0.04405286343612335,0.22026431718061673,0.43171806167400884,3,hard_focus,False,0.9070930932096488,0.0,0.3,0.7
110,0.3179827928543091,0.8919055289254594,0.9108429188104843,0.40271863776124217,0.04405286343612335,0.22026431718061673,0.43171806167400884,3,hard_focus,False,0.9023229637679752,0.0,0.3,0.7
120,0.30551406741142273,0.8842399425566185,0.903068541011188,0.3798934814280117,0.04405286343612335,0.22026431718061673,0.42731277533039647,3,hard_focus,False,0.8975644782549631,0.0,0.3,0.7
130,0.29989391565322876,0.8815424324166974,0.8994126375486207,0.34500436857210603,0.04405286343612335,0.22026431718061673,0.42290748898678415,3,hard_focus,False,0.8923635234528129,0.0,0.3,0.7
140,0.28517818450927734,0.8729453317549342,0.8912135615264302,0.28486782851623144,0.04405286343612335,0.21585903083700442,0.41409691629955947,3,hard_focus,False,0.8862000038813095,0.0,0.3,0.7
150,0.28415337204933167,0.8714316210289351,0.8848333725987546,0.24253927383506152,0.04405286343612335,0.21585903083700442,0.4185022026431718,3,hard_focus,False,0.880412971336529,0.0,0.3,0.7
160,0.26306116580963135,0.8764967299967008,0.8839276070878486,0.2127248768268953,0.039647577092511016,0.21585903083700442,0.4185022026431718,3,hard_focus,False,0.8773312115507771,0.0,0.3,0.7
170,0.25413376092910767,0.8793106794232374,0.8843929852278658,0.19997263101440768,0.039647577092511016,0.21145374449339208,0.42290748898678415,3,hard_focus,False,0.876345358924101,0.0,0.3,0.7
180,0.25068482756614685,0.8801645675250829,0.8795405785589729,0.18184787480537695,0.039647577092511016,0.21145374449339208,0.4185022026431718,3,hard_focus,False,0.8760697859457782,0.0,0.3,0.7
190,0.246433287858963,0.874459042480933,0.8701241583798931,0.16503702146214208,0.039647577092511016,0.21145374449339208,0.4008810572687225,3,hard_focus,False,0.876372528090978,0.0,0.3,0.7
200,0.24976801872253418,0.8664635448000154,0.8606485394198826,0.14756998197028504,0.03524229074889868,0.21145374449339208,0.4008810572687225,3,hard_focus,False,0.875378912845194,0.0,0.3,0.7
210,0.23515012860298157,0.8652409322905548,0.8547823779216984,0.138474900423491,0.03524229074889868,0.20704845814977973,0.4008810572687225,3,hard_focus,False,0.8731277533039646,0.0,0.3,0.7
220,0.23462402820587158,0.8645228900230937,0.8480121759895177,0.12471827864171024,0.03524229074889868,0.20704845814977973,0.3964757709251101,3,hard_focus,False,0.8701701954239359,0.0,0.3,0.7
230,0.22159849107265472,0.857847037590483,0.8401326929311095,0.11637334726787871,0.03524229074889868,0.2026431718061674,0.3876651982378855,3,hard_focus,False,0.865706689437016,0.0,0.3,0.7
240,0.21909889578819275,0.8594965941508667,0.8404578466948904,0.1157623035055655,0.03524229074889868,0.2026431718061674,0.3920704845814978,3,hard_focus,False,0.8627141997710026,0.0,0.3,0.7
250,0.20381224155426025,0.8553241863804848,0.8355646088509632,0.10782447843031066,0.03524229074889868,0.2026431718061674,0.3920704845814978,3,hard_focus,False,0.8604863280870966,0.0,0.3,0.7
260,0.19595561921596527,0.8554794387626385,0.8324635492720435,0.10401520277689642,0.03524229074889868,0.2026431718061674,0.3876651982378855,3,hard_focus,False,0.8585340293815132,0.0,0.3,0.7
270,0.19090056419372559,0.8498709464573345,0.8275021363373725,0.10277233763843872,0.03524229074889868,0.19823788546255505,0.3832599118942731,3,hard_focus,False,0.8556036406683616,0.0,0.3,0.7
280,0.19116027653217316,0.847658600011644,0.8249711946764159,0.0988763038529939,0.03524229074889868,0.19823788546255505,0.3876651982378855,3,hard_focus,False,0.8535659531525936,0.0,0.3,0.7
290,0.17808540165424347,0.8456597255914146,0.8226872293329828,0.09551456322387925,0.03524229074889868,0.1894273127753304,0.3876651982378855,3,hard_focus,False,0.8507985794407033,0.0,0.3,0.7
300,0.16869832575321198,0.8427293368782627,0.8145049319062405,0.08939481812261056,0.03524229074889868,0.1894273127753304,0.3788546255506608,3,hard_focus,False,0.8482796095402587,0.0,0.3,0.7
