epoch,loss,auc,ap,mrr,hits@10,hits@50,hits@100,phase,phase_name,phase_changed,competence,easy_ratio,medium_ratio,hard_ratio
10,0.5690279603004456,0.8685316177716379,0.8499927712303244,0.04803537810793733,0.004512635379061372,0.02211191335740072,0.04422382671480144,1,easy_medium,True,0.0,1.0,0.0,0.0
20,0.5445291996002197,0.9110784791278395,0.8968340282874915,0.055840348272442185,0.004512635379061372,0.02211191335740072,0.044675090252707585,2,mixed,True,0.0,0.7,0.3,0.0
30,0.5282373428344727,0.9190570465534542,0.9054896252492768,0.053205718316267775,0.004512635379061372,0.02211191335740072,0.04422382671480144,3,hard_focus,True,0.0,0.3,0.4,0.3
40,0.5200079679489136,0.9269696350141406,0.9174109132260755,0.07596541381149768,0.004512635379061372,0.02211191335740072,0.044675090252707585,3,hard_focus,False,0.9269696350141406,0.0,0.3,0.7
50,0.5121780633926392,0.932271777945757,0.9246767864913055,0.09300501930736076,0.004512635379061372,0.02256317689530686,0.044675090252707585,3,hard_focus,False,0.9296207064799489,0.0,0.3,0.7
60,0.5060207843780518,0.9358399366601938,0.9293408083642655,0.09171535362266572,0.004512635379061372,0.02256317689530686,0.044675090252707585,3,hard_focus,False,0.9316937832066973,0.0,0.3,0.7
70,0.5015104413032532,0.9388708962712924,0.9331277927755809,0.10286709178471404,0.004512635379061372,0.02256317689530686,0.044675090252707585,3,hard_focus,False,0.933488061472846,0.0,0.3,0.7
80,0.4978324770927429,0.9406004004352984,0.9362755425321676,0.10792761045984031,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9349105292653365,0.0,0.3,0.7
90,0.49506378173828125,0.9412669101643447,0.9380903330553592,0.1166597155419447,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9377699842953773,0.0,0.3,0.7
100,0.4925873279571533,0.9420238355119968,0.9397043868029977,0.11215422714861248,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9397203958086251,0.0,0.3,0.7
110,0.4944712519645691,0.9440080917905876,0.9410213541485735,0.10495914200982928,0.004512635379061372,0.02256317689530686,0.044675090252707585,3,hard_focus,False,0.941354026834704,0.0,0.3,0.7
120,0.49124255776405334,0.9427003235412947,0.940356670997997,0.09737486714026042,0.004512635379061372,0.02256317689530686,0.04422382671480144,3,hard_focus,False,0.9421199122887044,0.0,0.3,0.7
130,0.4867230951786041,0.9427705789206167,0.9407024264118634,0.09928629822147943,0.004512635379061372,0.02256317689530686,0.044675090252707585,3,hard_focus,False,0.9425539479857681,0.0,0.3,0.7
140,0.48933786153793335,0.9441838320582832,0.9425466794490727,0.10664333282327734,0.004512635379061372,0.02256317689530686,0.044675090252707585,3,hard_focus,False,0.9431373323645559,0.0,0.3,0.7
150,0.4869349002838135,0.9454050538258025,0.9435047589569763,0.11569764111517497,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.943813576027317,0.0,0.3,0.7
160,0.48074889183044434,0.9445740039619961,0.943514737324215,0.11081302197689892,0.004512635379061372,0.02256317689530686,0.044675090252707585,3,hard_focus,False,0.9439267584615987,0.0,0.3,0.7
170,0.4848272502422333,0.946046923262391,0.9444724106932638,0.11663824278338542,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9445960784058179,0.0,0.3,0.7
180,0.48170679807662964,0.9450804536094567,0.9438492381239152,0.11146510104910946,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.945058053343586,0.0,0.3,0.7
190,0.48231685161590576,0.9442219125102633,0.9435664204263512,0.11576359951333705,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.945065669433982,0.0,0.3,0.7
200,0.4793655276298523,0.9444011146372299,0.9438970399156292,0.12736852326169248,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9448648815962674,0.0,0.3,0.7
210,0.480805903673172,0.945823531520025,0.9442329384989658,0.111740041138874,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9451147871078731,0.0,0.3,0.7
220,0.4796825051307678,0.945876070325431,0.9448494015243454,0.127479471994509,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9450806165204811,0.0,0.3,0.7
230,0.47616592049598694,0.9448261087724329,0.9438675300781957,0.09776401584909866,0.004512635379061372,0.02256317689530686,0.044675090252707585,3,hard_focus,False,0.9450297475530764,0.0,0.3,0.7
240,0.48031529784202576,0.9445947751176218,0.9435160575688935,0.09236859683313345,0.004512635379061372,0.02211191335740072,0.04422382671480144,3,hard_focus,False,0.9451043200745481,0.0,0.3,0.7
250,0.47782137989997864,0.9453521077428351,0.9450835776077167,0.11145054755200587,0.004512635379061372,0.02256317689530686,0.044675090252707585,3,hard_focus,False,0.9452945186956692,0.0,0.3,0.7
260,0.47858965396881104,0.9449859652152381,0.9447152733913174,0.1128336295143032,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9451270054347118,0.0,0.3,0.7
270,0.4762028455734253,0.9455856814242333,0.9449364229970821,0.10693454158347585,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9450689276544721,0.0,0.3,0.7
280,0.47499221563339233,0.9445541491808833,0.9440112429047255,0.11735502148150552,0.004512635379061372,0.02256317689530686,0.04512635379061372,3,hard_focus,False,0.9450145357361623,0.0,0.3,0.7
290,0.47631189227104187,0.9451796256956301,0.9449373475032783,0.11081038688512423,0.004512635379061372,0.02256317689530686,0.044675090252707585,3,hard_focus,False,0.945131505851764,0.0,0.3,0.7
300,0.4758581519126892,0.9456194854618201,0.9457397769116016,0.11241246181101612,0.004512635379061372,0.02256317689530686,0.044675090252707585,3,hard_focus,False,0.945184981395561,0.0,0.3,0.7
