epoch,loss,auc,ap,mrr,hits@10,hits@50,hits@100,phase,phase_name,phase_changed,competence,easy_ratio,medium_ratio,hard_ratio
10,0.5805947184562683,0.8498026572597551,0.8552917516691327,0.20188314326805376,0.03802281368821293,0.17870722433460076,0.3612167300380228,1,easy_medium,True,0.0,1.0,0.0,0.0
20,0.39438536763191223,0.8940276713556651,0.8889462114691985,0.18361571454674258,0.03802281368821293,0.18250950570342206,0.3650190114068441,2,mixed,True,0.0,0.7,0.3,0.0
30,0.3716389238834381,0.9020514970579306,0.8992179633914368,0.18710599371469153,0.034220532319391636,0.18250950570342206,0.3612167300380228,3,hard_focus,True,0.0,0.3,0.4,0.3
40,0.31967633962631226,0.8901675606124131,0.8926377993141205,0.19480402260915808,0.034220532319391636,0.18250950570342206,0.3688212927756654,3,hard_focus,False,0.8901675606124131,0.0,0.3,0.7
50,0.23194262385368347,0.8845291966054157,0.8876216034119755,0.19046821461058086,0.03802281368821293,0.18250950570342206,0.35361216730038025,3,hard_focus,False,0.8873483786089145,0.0,0.3,0.7
60,0.16697435081005096,0.8738018476485131,0.8804760894762658,0.2054170689615803,0.03802281368821293,0.17870722433460076,0.3650190114068441,3,hard_focus,False,0.8828328682887806,0.0,0.3,0.7
70,0.1184445396065712,0.8719802223539448,0.8770168553768614,0.18605192944971688,0.03802281368821293,0.18250950570342206,0.3650190114068441,3,hard_focus,False,0.8801197068050717,0.0,0.3,0.7
80,0.08128160983324051,0.8690020095707615,0.8703910093542887,0.15915141442774006,0.034220532319391636,0.17870722433460076,0.3612167300380228,3,hard_focus,False,0.8778961673582095,0.0,0.3,0.7
90,0.06099885329604149,0.8624239182292646,0.86886928086867,0.17156601315538542,0.03802281368821293,0.17870722433460076,0.3650190114068441,3,hard_focus,False,0.8723474388815798,0.0,0.3,0.7
100,0.04984424263238907,0.8550073009585218,0.8592965061802214,0.15736972099088054,0.03802281368821293,0.17870722433460076,0.3650190114068441,3,hard_focus,False,0.8664430597522012,0.0,0.3,0.7
110,0.04014463350176811,0.8539230001879454,0.855730656625527,0.14792859337163122,0.034220532319391636,0.17870722433460076,0.35361216730038025,3,hard_focus,False,0.8624672902600876,0.0,0.3,0.7
120,0.03439323976635933,0.8517543986467926,0.8496053721774669,0.1343327179121437,0.034220532319391636,0.17870722433460076,0.34980988593155893,3,hard_focus,False,0.8584221255186572,0.0,0.3,0.7
