epoch,loss,auc,ap,mrr,hits@10,hits@50,hits@100,phase,phase_name,phase_changed,competence,easy_ratio,medium_ratio,hard_ratio
10,1.9445878267288208,0.8967571658677638,0.9067182762756063,0.3593508217635233,0.04405286343612335,0.22026431718061673,0.4185022026431718,1,easy_medium,True,0.0,1.0,0.0,0.0
20,0.9643093943595886,0.8885870092569234,0.8855451397314389,0.1938218021330089,0.04405286343612335,0.21145374449339208,0.4185022026431718,2,mixed,True,0.0,0.7,0.3,0.0
30,0.8873657584190369,0.8973587688486094,0.8966649714771869,0.21688198001165976,0.04405286343612335,0.21145374449339208,0.4185022026431718,2,mixed,False,0.8973587688486094,0.3,0.4,0.3
40,0.7101042866706848,0.9110209784781385,0.9176530243017806,0.3089175509622821,0.04405286343612335,0.21585903083700442,0.42290748898678415,3,hard_focus,True,0.0,0.3,0.4,0.3
50,0.6472663879394531,0.9177938636495954,0.9257751808142153,0.36285360603016786,0.04405286343612335,0.22026431718061673,0.42731277533039647,3,hard_focus,False,0.9177938636495954,0.0,0.3,0.7
60,0.6082514524459839,0.9138737410002135,0.9263162519535,0.38748266237800477,0.04405286343612335,0.22026431718061673,0.43171806167400884,3,hard_focus,False,0.9158338023249044,0.0,0.3,0.7
70,0.5733490586280823,0.9195016398532865,0.9281752615691234,0.3666910567980142,0.04405286343612335,0.22026431718061673,0.42731277533039647,3,hard_focus,False,0.9170564148343651,0.0,0.3,0.7
80,0.5321090817451477,0.9246831881076675,0.9336266628160923,0.3688142918313468,0.04405286343612335,0.21585903083700442,0.42731277533039647,3,hard_focus,False,0.9189631081526907,0.0,0.3,0.7
90,0.4876125156879425,0.920801878553824,0.929926596357356,0.38072842958507097,0.04405286343612335,0.22026431718061673,0.42731277533039647,3,hard_focus,False,0.9193308622329173,0.0,0.3,0.7
100,0.5003482103347778,0.918123774961672,0.9317397780131856,0.4679644309777662,0.04405286343612335,0.22026431718061673,0.43612334801762115,3,hard_focus,False,0.9193968444953328,0.0,0.3,0.7
110,0.4588703513145447,0.9169205689999805,0.9315289552567243,0.44662206166718865,0.04405286343612335,0.22026431718061673,0.43171806167400884,3,hard_focus,False,0.9200062100952862,0.0,0.3,0.7
120,0.43070295453071594,0.9145723767199052,0.9318591701547482,0.48312712582138323,0.04405286343612335,0.22026431718061673,0.43612334801762115,3,hard_focus,False,0.9190203574686098,0.0,0.3,0.7
130,0.4279335141181946,0.9106716606182925,0.9319204562289926,0.581330435488846,0.04405286343612335,0.22026431718061673,0.44052863436123346,3,hard_focus,False,0.9162180519707348,0.0,0.3,0.7
140,0.4351135492324829,0.9084787207203711,0.9294541877162577,0.5620903417752967,0.04405286343612335,0.22026431718061673,0.44052863436123346,3,hard_focus,False,0.9137534204040442,0.0,0.3,0.7
150,0.4199235737323761,0.897669273612917,0.9182098573737022,0.4066512042052193,0.04405286343612335,0.22026431718061673,0.43171806167400884,3,hard_focus,False,0.9096625201342933,0.0,0.3,0.7
160,0.40831875801086426,0.8965048807467639,0.9148571913220809,0.3655328674351976,0.04405286343612335,0.21585903083700442,0.43612334801762115,3,hard_focus,False,0.9055793824836499,0.0,0.3,0.7
170,0.3855135440826416,0.8917696830910748,0.9097307121570057,0.35666731610353736,0.04405286343612335,0.21585903083700442,0.43612334801762115,3,hard_focus,False,0.901018843757884,0.0,0.3,0.7
180,0.3817828595638275,0.8885287896136156,0.9074101869484621,0.3370175962091872,0.04405286343612335,0.21585903083700442,0.42731277533039647,3,hard_focus,False,0.8965902695569484,0.0,0.3,0.7
190,0.4012722074985504,0.8891109860466921,0.9035393737001076,0.2990573424755931,0.04405286343612335,0.21585903083700442,0.4185022026431718,3,hard_focus,False,0.8927167226222126,0.0,0.3,0.7
200,0.3942159414291382,0.8840458770789265,0.9003545977277831,0.2773374201618902,0.04405286343612335,0.21585903083700442,0.42290748898678415,3,hard_focus,False,0.8899920433154145,0.0,0.3,0.7
210,0.3713720440864563,0.8799510954996216,0.8959358398837177,0.27021321871997883,0.04405286343612335,0.21145374449339208,0.42290748898678415,3,hard_focus,False,0.8866812862659861,0.0,0.3,0.7
220,0.37135183811187744,0.8824157270663121,0.8951880876622207,0.2624022590016636,0.04405286343612335,0.21145374449339208,0.4185022026431718,3,hard_focus,False,0.8848104950610336,0.0,0.3,0.7
230,0.3666227459907532,0.8859089056647712,0.8982306475772677,0.27382159621521684,0.04405286343612335,0.21145374449339208,0.42290748898678415,3,hard_focus,False,0.8842865182712647,0.0,0.3,0.7
240,0.35397183895111084,0.8836965592190805,0.9020481029820662,0.29840698883378636,0.04405286343612335,0.21145374449339208,0.42731277533039647,3,hard_focus,False,0.8832036329057423,0.0,0.3,0.7
250,0.38893234729766846,0.8815618389644666,0.9019917256836077,0.29484702057342327,0.04405286343612335,0.21145374449339208,0.42290748898678415,3,hard_focus,False,0.8827068252828504,0.0,0.3,0.7
